0.039094366	-0.08635306	0.060953878	0.02232571	-0.022898622	0.044610824	-0.00045816015	-0.012610342	-0.041786794	0.02902292	0.0028690042	0.018200872	-0.01471035	-0.18126352	-0.053499907	-0.013456698
0.42255452	0.28983182	0.3731131	-0.2701535	0.28079477	-0.3333605	0.40541205	-0.36759615	-0.40965307	-0.2283075	-0.3190156	-0.3530165	0.33465904	-0.5403841	0.21581747	-0.32525906
0.20875189	-0.10468019	0.119778626	0.110201776	0.0048457314	0.0145949535	0.089744896	-0.13605626	-0.026718043	0.053529557	0.02143815	-0.04311381	0.058116347	-0.3071048	-0.08296499	-0.013180869
-0.03346777	-0.0491071	0.04631735	-0.0044875145	0.029744577	-0.027296139	-0.0012379996	0.010147739	0.034633603	0.0206105	0.027958777	0.032999102	-0.005251538	0.046866406	0.0046384707	-0.035821237
0.085682444	-0.16427024	0.11181455	0.15970795	-0.10046414	0.11325585	0.048107676	-0.091644675	-0.016640907	0.1112591	0.098040655	0.035499815	-0.071765766	-0.3504869	-0.12023916	0.0068808133
0.03321925	-0.20475964	0.008203717	0.17640573	-0.109482996	0.11632871	-0.009931342	0.019851178	0.07953404	0.16102232	0.13671197	0.04039607	-0.1076828	-0.3688778	-0.15299307	0.08789675
0.081278645	-0.11510443	0.13452931	0.07280663	-0.05793699	0.0392531	0.11457601	-0.077409625	-0.037401825	0.11428031	0.015017947	-0.044769548	0.01348881	-0.37076324	-0.16476685	-0.021409174
0.19291241	-0.083605565	0.18389706	0.0013817643	-0.038810797	0.025166756	0.12859784	-0.15796985	-0.033112727	0.016769946	-0.0125138685	-0.0456837	0.01887202	-0.39175162	-0.05626376	-0.024005083
0.0791115	-0.16774921	0.06814683	0.06726015	-0.02545534	0.027043125	0.046071887	-0.03443858	-0.031357247	0.06603627	0.078195356	-0.035498135	0.01577587	-0.19847102	-0.10529146	0.018339623
0.047175348	-0.10132888	-0.0031838804	0.12231624	-0.11863345	0.058036163	0.028936325	0.029305538	0.005370818	0.15079483	0.08242319	-0.0074345693	-0.056019045	-0.3758949	-0.15718298	0.05613372
0.06046195	-0.07632017	0.074182734	0.03189159	0.03452583	-0.017949097	0.04023404	-0.10018737	-0.035808634	0.08018718	0.047115408	-0.07336126	0.04303041	-0.25425074	-0.11516976	-0.06287319
0.06440213	-0.09136382	0.01893176	0.07665117	-0.05128988	0.08123352	0.00663243	-0.07742229	-0.03287719	0.14577787	0.10331376	-0.021994116	-0.04894556	-0.37424576	-0.13834636	0.077887535
-0.05224358	-0.20779097	-0.026009029	0.15197846	-0.12650256	0.11301853	-0.024391513	-0.028198713	0.028177204	0.13619232	0.13643883	0.046571676	-0.034930594	-0.21583574	-0.16555172	0.054139588
0.04290995	-0.089130566	0.02620351	0.045415428	0.00185191	0.016377943	0.005914399	-0.06760607	0.034064557	0.11556834	0.07542488	-0.012335799	-0.04962549	-0.22602274	-0.096038006	-0.0028453497
-0.015879847	-0.099028885	0.0676759	0.031739227	0.021639418	0.034482364	0.071085654	-0.06786859	-0.082497336	0.111135244	0.02358029	0.013441025	0.032953862	-0.19672601	-0.08820823	0.009589193
0.03714552	-0.07437565	0.07905473	0.08321983	0.00043787144	0.046378307	0.07653402	-0.054920875	-0.0004096064	0.10918643	0.06516494	-0.008818843	0.0021537256	-0.24897972	-0.09529695	-0.022408798
0.044603873	0.028255109	0.12312352	0.018446142	-0.0018501836	-0.03545302	0.03366131	-0.04913998	-0.029663548	0.026534896	0.009830147	-0.06057006	0.086428896	-0.18664862	-0.045865737	-0.07108935
0.06729407	-0.14450462	0.01165674	0.10867755	-0.04087105	0.11047598	-0.021438178	0.0032587433	-0.0022653905	0.140312	0.022406634	0.044626124	-0.061171208	-0.4361744	-0.12473303	0.0057324204
0.10440712	-0.12743247	0.12143709	0.055152584	-0.05329128	0.035526276	0.08491216	-0.10440481	-0.09518153	0.0695916	0.017747896	-0.020891	0.010275197	-0.38662815	-0.12461008	-0.018837376
0.12219357	-0.13857275	0.08527285	0.10927984	-0.057231445	0.047539014	0.02289661	-0.09485128	-0.022248292	0.112090655	0.07093493	-0.045969147	0.00056277664	-0.35608882	-0.15379246	-0.002733671
0.047191154	-0.086677715	0.067268245	0.020057159	-0.018199112	-0.009716121	0.07512954	-0.07353965	-0.009470524	0.0019748814	0.022979146	-0.03511076	0.046324573	-0.12317464	-0.02716224	0.013153094
0.03727269	-0.10268405	0.043697376	0.071675226	0.0103078745	-0.04385434	0.06134062	-0.06867491	-0.03906665	0.058671	0.0047904192	-0.025633937	0.045321446	-0.19664414	-0.03137238	-0.025054147
0.0718242	-0.10458535	0.11332651	0.11618162	0.005222043	0.066965625	0.044923514	-0.100089416	-0.02928381	0.116261944	0.073433384	-0.0241617	-0.048216205	-0.30336463	-0.12885135	0.054024342
0.07843221	-0.034259554	0.0902488	0.049778815	0.061076116	-0.030688852	0.08605923	-0.10060807	-0.09983079	0.08879347	0.019232996	-0.114367634	0.09712844	-0.32103556	-0.06787479	-0.07286771
0.1837304	0.1004071	0.22937968	-0.09005733	0.19068699	-0.156373	0.23526968	-0.2011313	-0.22609065	-0.13441624	-0.10980739	-0.1519021	0.13706185	-0.28391218	0.13688268	-0.15321621
-0.11228292	-0.21005477	-0.14452991	0.22883636	-0.17911312	0.20281512	-0.092615664	0.08636195	0.14590162	0.21061616	0.17581445	0.12170754	-0.117123805	-0.024417382	-0.27992433	0.13584971
0.106494084	-0.06323958	0.1368799	-0.03484939	0.07189025	-0.08487253	0.13208014	-0.14761686	-0.115495846	0.01497874	-0.04708031	-0.06881433	0.10399335	-0.31075415	0.02909362	-0.013151413
0.04554654	-0.13563658	0.013714538	0.04995359	-0.06871025	0.061283704	-0.044621732	0.010128843	0.082448155	0.14134678	0.03234087	0.09303839	-0.0305893	-0.30587348	-0.121697836	0.05674025
0.008673942	-0.006963349	0.037848152	0.062746584	-0.0016542332	0.022666056	0.06590146	-0.018616771	-0.10107343	-0.019065958	-0.050096057	-0.014673937	0.014717583	-0.1248388	-0.055628743	0.0078615695
0.11371239	-0.040714927	0.036426544	0.09387125	0.02785835	0.056645665	0.027519736	-0.10560192	-0.0131001575	0.089279585	0.011077605	-0.030969067	0.04532691	-0.3217136	-0.07701587	0.029617049
0.12099558	-0.03719503	0.12368355	0.020734716	0.022096703	-0.06510276	0.101538874	-0.12606959	-0.09187329	0.014511165	-0.079855934	-0.124230176	0.011883999	-0.14136754	0.043540616	-0.036289573
0.095224276	-0.047467295	0.0919286	0.0063588303	0.031684186	-0.020741418	0.088174276	-0.08314661	-0.038173012	0.05510634	-0.0039231074	-0.09048098	0.042125136	-0.32148287	-0.076277606	-0.06337658
0.05072037	-0.10495855	0.06932278	0.07347531	-0.020298535	0.086427584	0.02303826	-0.051321846	0.0083278455	0.06171737	0.10323399	0.0005202138	-0.05042742	-0.19089696	-0.079056546	0.005737572
0.023571678	-0.020102775	0.04639315	0.05404941	0.00033031162	-0.018016001	0.008423346	-0.07888505	0.017861838	-0.0013139097	0.042925246	-0.06399927	0.020330291	-0.07450238	-0.029605944	0.035793394
0.10634908	-0.09859541	0.07677798	0.09358609	-0.038518406	-0.0144084515	0.14000455	-0.101955265	-0.1026793	0.070277825	-0.03837873	-0.05653975	0.07330799	-0.3248621	-0.031640008	-0.04364094
0.13710238	-0.06725607	0.08702003	0.098884344	0.031240959	0.019322466	0.04340167	-0.07495046	-0.05171755	0.08136321	-0.020533359	0.004875778	0.023487324	-0.3057432	-0.09518267	0.038916178
0.049296185	-0.020362772	0.02663511	0.0931363	0.017164115	0.059094112	0.028380282	-0.04800524	-0.0344267	-0.008371039	0.027650014	-0.004249092	0.021557275	-0.029807491	-0.07265752	0.025599755
0.023316378	-0.18436071	-0.030514667	0.12899138	-0.1344341	0.09010998	-0.021798193	-0.043418672	0.051281493	0.18004231	0.10664767	0.076812714	-0.021388248	-0.3662439	-0.15625748	0.052094646
-0.05695377	-0.06639109	-0.036122758	0.054993734	-0.10726539	0.08157927	-0.00930493	0.07756267	0.018944811	0.12657396	0.1219244	0.05066828	-0.02156136	-0.013715237	-0.08006199	0.026690708
0.10745046	-0.043452863	0.10353322	-0.010146854	-0.009713905	0.011209443	0.06171801	-0.16153474	-0.05485751	0.046797402	0.0021630991	-0.058344863	0.04165698	-0.348036	-0.08035592	-0.06780233
-0.04809454	-0.072413854	-0.034184404	0.038728394	-2.5015215e-05	0.07706673	-0.03392627	0.046681274	0.00027461018	0.074998155	0.10634249	0.0204432	-0.048707716	-0.013829779	-0.11558658	0.016208736
0.0572538	-0.05161991	-0.012801934	0.04486553	-0.021122908	-0.0065837246	0.05523359	0.0036818646	-0.006529209	0.05257292	0.009828216	-0.045481473	-0.025287764	-0.24010043	-0.03911953	0.02547868
